book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
7965,122211,122211,939528,19,451209133,9780451209140.0,Terry McMillan,1989.0,Disappearing Acts,Disappearing Acts,eng,4.21,11309,11582,164,73,346,2091,3693,5379,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7972,836984,836984,1563512,43,345450728,9780345450720.0,Kristin Hannah,2002.0,Distant Shores,Distant Shores,,3.7,12174,14698,1053,242,1126,4686,5425,3219,https://images.gr-assets.com/books/1320544877m/836984.jpg,https://images.gr-assets.com/books/1320544877s/836984.jpg
7973,12067972,12067972,17035474,21,,,Tammara Webber,2011.0,Where You Are,"Where You Are (Between the Lines, #2)",eng,3.94,18402,18655,839,228,816,4437,7565,5609,https://images.gr-assets.com/books/1367082773m/12067972.jpg,https://images.gr-assets.com/books/1367082773s/12067972.jpg
7989,20878809,20878809,40218701,21,553499084,9780553499090.0,R.J. Palacio,2014.0,The Julian chapter,The Julian Chapter (Wonder Story),eng,4.31,10437,15000,1808,144,351,1867,4942,7696,https://images.gr-assets.com/books/1399502333m/20878809.jpg,https://images.gr-assets.com/books/1399502333s/20878809.jpg
7992,9266793,9266793,14147644,26,61869724,9780061869720.0,Sara Shepard,2011.0,Never Have I Ever ,"Never Have I Ever (The Lying Game, #2)",eng,4.03,15419,16442,1073,148,712,3579,5983,6020,https://images.gr-assets.com/books/1289526446m/9266793.jpg,https://images.gr-assets.com/books/1289526446s/9266793.jpg
8003,12107925,12107925,17076926,12,054529844X,9780545298440.0,David Baldacci,2013.0,,"Day of Doom (The 39 Clues: Cahills vs. Vespers, #6)",eng,4.13,11699,12008,413,349,655,2142,2811,6051,https://images.gr-assets.com/books/1361785037m/12107925.jpg,https://images.gr-assets.com/books/1361785037s/12107925.jpg
8004,287380,287380,278812,13,1931514798,9781931514800.0,"Masami Tsuda, Darcy Lockman, Jack Niida",1996.0,彼氏彼女の事情 #1,"Kare Kano: His and Her Circumstances, Vol. 1",en-US,3.96,12863,13009,134,495,978,2695,3203,5638,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8016,8646,8646,2744160,48,385337639,9780385337630.0,Mary Lawson,2002.0,Crow Lake,Crow Lake,eng,3.85,12220,13615,1551,143,663,3565,5961,3283,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8017,15728921,12030880,16997178,17,,,Catherine Ryan Hyde,2011.0,Don't Let Me Go,Don't Let Me Go,en-US,4.13,4911,11547,1171,115,353,1930,4711,4438,https://images.gr-assets.com/books/1348261563m/15728921.jpg,https://images.gr-assets.com/books/1348261563s/15728921.jpg
8018,588234,588234,2937863,29,140086838,9780140086840.0,Leslie Marmon Silko,1977.0,Ceremony,Ceremony,en-US,3.73,11547,13557,1019,516,1266,3440,4437,3898,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8019,13152998,13152998,18153294,77,307594165,9780307594170.0,Toni Morrison,2011.0,Home,Home,,3.71,11180,13478,1957,224,977,4090,5396,2791,https://images.gr-assets.com/books/1333576666m/13152998.jpg,https://images.gr-assets.com/books/1333576666s/13152998.jpg
8021,828015,828015,1798108,64,888994168,9780888994160.0,Deborah Ellis,2000.0,The Breadwinner,"The Breadwinner (The Breadwinner, #1)",eng,3.93,11816,13872,1497,277,753,3090,5280,4472,https://images.gr-assets.com/books/1388330682m/828015.jpg,https://images.gr-assets.com/books/1388330682s/828015.jpg
8043,26721568,26721568,43959628,25,373212054,9780373212060.0,Jennifer L. Armentrout,2016.0,The Problem with Forever,The Problem with Forever,eng,4.0,17394,20553,3257,340,1143,4070,7525,7475,https://images.gr-assets.com/books/1452349399m/26721568.jpg,https://images.gr-assets.com/books/1452349399s/26721568.jpg
8044,28686840,28686840,48860979,32,385755929,9780385755920.0,Jennifer Niven,2016.0,Holding Up the Universe,Holding Up the Universe,eng,3.93,19504,23681,4068,367,1321,5240,9441,7312,https://images.gr-assets.com/books/1463377718m/28686840.jpg,https://images.gr-assets.com/books/1463377718s/28686840.jpg
8054,112693,112693,3190836,39,7191480,9780007191480.0,Louise Rennison,2005.0,... Then He Ate My Boy Entracers,"Then He Ate My Boy Entrancers (Confessions of Georgia Nicolson, #6)",eng,4.09,14737,16507,380,150,629,3467,5622,6639,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8059,22402972,22402972,41828131,30,399162593,9780399162600.0,Lynda Mullaly Hunt,2015.0,Fish In A Tree,Fish in a Tree,eng,4.28,15582,16881,2938,252,433,2043,5752,8401,https://images.gr-assets.com/books/1403181554m/22402972.jpg,https://images.gr-assets.com/books/1403181554s/22402972.jpg
8065,27213163,27213163,47255158,18,62359983,9780062359990.0,Jacqueline Woodson,2016.0,Another Brooklyn,Another Brooklyn,eng,3.87,13176,14800,2480,262,859,3372,6333,3974,https://images.gr-assets.com/books/1491253077m/27213163.jpg,https://images.gr-assets.com/books/1491253077s/27213163.jpg
8086,16233105,17944662,22227144,13,,,Addison Moore,2012.0,Someone To Love,"Someone to Love (Someone to Love, #1)",en-US,3.74,14747,17574,848,555,1440,4723,6128,4728,https://images.gr-assets.com/books/1355429121m/16233105.jpg,https://images.gr-assets.com/books/1355429121s/16233105.jpg
8088,162086,162086,156439,15,1416521836,9781416521840.0,Laura Wiess,2007.0,Such a Pretty Girl,Such a Pretty Girl,eng,3.89,13445,13787,1100,346,1029,3291,4279,4842,https://images.gr-assets.com/books/1336185676m/162086.jpg,https://images.gr-assets.com/books/1336185676s/162086.jpg
8094,226858,226858,219740,14,345423291,9780345423290.0,Elizabeth Berg,1998.0,What We Keep ,What We Keep ,eng,3.91,12742,13320,671,71,475,3529,5719,3526,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8095,6647312,6647312,6841835,65,1416985794,9781416985790.0,"Janne Teller, Martin Aitken",2000.0,Intet,Nothing,eng,3.76,9290,14823,2333,753,1367,3181,4863,4659,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8099,14358,14358,1234050,22,440910811,9780440910820.0,Madeleine L'Engle,1980.0,"A Ring of Endless Light (Austin Family, #4)","A Ring of Endless Light (Austin Family, #4)",eng,4.14,15629,16756,643,150,584,3198,5665,7159,https://images.gr-assets.com/books/1279354664m/14358.jpg,https://images.gr-assets.com/books/1279354664s/14358.jpg
8100,10757806,10757806,14982110,21,316036064,9780316036060.0,Sara Zarr,2011.0,How to Save a Life,How to Save a Life,en-US,3.89,13864,14335,1772,290,808,3388,5511,4338,https://images.gr-assets.com/books/1337211222m/10757806.jpg,https://images.gr-assets.com/books/1337211222s/10757806.jpg
8111,11831,11831,1968913,40,689863624,9780689863620.0,Cynthia Voigt,1982.0,"Dicey's Song (Tillerman Family, #2)","Dicey's Song (Tillerman Cycle, #2)",eng,3.94,14926,15683,607,348,816,3573,5623,5323,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8119,18163646,18163646,25526485,16,,,Amy Zhang,2014.0,Falling Into Place,Falling into Place,,3.88,12411,13919,2165,307,887,3387,4896,4442,https://images.gr-assets.com/books/1393613084m/18163646.jpg,https://images.gr-assets.com/books/1393613084s/18163646.jpg
8123,12107927,12107927,17076928,9,545298431,9780545298440.0,Linda Sue Park,2012.0,,"Trust No One (The 39 Clues: Cahills vs. Vespers, #5)",eng,4.2,11768,12000,282,176,377,2219,3295,5933,https://images.gr-assets.com/books/1358266266m/12107927.jpg,https://images.gr-assets.com/books/1358266266s/12107927.jpg
8126,127712,127712,3870,32,99453452,9780099453450.0,Stephen Hunter,1993.0,Point of Impact,"Point of Impact (Bob Lee Swagger, #1)",eng,4.26,10318,12092,589,133,265,1463,4666,5565,https://images.gr-assets.com/books/1315656617m/127712.jpg,https://images.gr-assets.com/books/1315656617s/127712.jpg
8137,25828204,25828204,45687875,11,,,Tarryn Fisher,2015.0,,F*ck Love,,4.13,12203,15280,2691,320,749,2434,4958,6819,https://images.gr-assets.com/books/1449432878m/25828204.jpg,https://images.gr-assets.com/books/1449432878s/25828204.jpg
8148,23221,23221,2610019,41,60880120,9780060880120.0,Meg Cabot,2006.0,How to Be Popular,How to Be Popular,eng,3.54,18568,19634,925,511,2279,6843,6018,3983,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8153,37187,37187,843214,44,763618985,9780763618990.0,Kate DiCamillo,2001.0,The Tiger Rising,The Tiger Rising,eng,3.78,14832,15625,1919,323,1198,4365,5496,4243,https://images.gr-assets.com/books/1479692331m/37187.jpg,https://images.gr-assets.com/books/1479692331s/37187.jpg
8166,23503361,23503361,43085307,19,812995228,9780812995220.0,Julia Pierpont,2015.0,Parmi les dix milliers de choses,Among the Ten Thousand Things,eng,2.84,8458,9713,1317,1083,2630,3554,1658,788,https://images.gr-assets.com/books/1464907467m/23503361.jpg,https://images.gr-assets.com/books/1464907467s/23503361.jpg
8170,119838,119838,2373129,20,689806981,9780689806990.0,Sharon M. Draper,1994.0,Tears of a Tiger,"Tears of a Tiger (Hazelwood High, #1)",eng,4.16,11266,11781,1993,266,583,1875,3293,5764,https://images.gr-assets.com/books/1348102787m/119838.jpg,https://images.gr-assets.com/books/1348102787s/119838.jpg
8178,16117182,16117182,21935161,7,,,Natasha Preston,2013.0,Broken Silence,"Broken Silence (Silence, #2)",eng,4.14,8280,12776,676,189,603,2243,3971,5770,https://images.gr-assets.com/books/1388207146m/16117182.jpg,https://images.gr-assets.com/books/1388207146s/16117182.jpg
8180,17899392,17899392,25073414,50,316239992,9780316240000.0,"James Patterson, Emily Raymond",2013.0,First Love,First Love,,3.76,9890,13331,1747,380,1198,3461,4443,3849,https://images.gr-assets.com/books/1408925704m/17899392.jpg,https://images.gr-assets.com/books/1408925704s/17899392.jpg
8184,20890479,20890479,39861474,42,385682824,9780385682820.0,Rachel Joyce,2014.0,The Love Song of Miss Queenie Hennessy,"The Love Song of Miss Queenie Hennessy (Harold Fry, #2)",eng,4.04,10730,14102,2450,164,549,2663,5956,4770,https://images.gr-assets.com/books/1403202599m/20890479.jpg,https://images.gr-assets.com/books/1403202599s/20890479.jpg
8193,17934521,17934521,25206775,33,1250039819,9781250039810.0,Nickolas Butler,2014.0,Shotgun Lovesongs,Shotgun Lovesongs,eng,3.78,9878,11717,1891,153,756,3183,5104,2521,https://images.gr-assets.com/books/1396818566m/17934521.jpg,https://images.gr-assets.com/books/1396818566s/17934521.jpg
8203,347577,347577,516302,42,60589353,9780060589360.0,Louise Rennison,2004.0,...and that's when it fell off in my hand,"Away Laughing on a Fast Camel (Confessions of Georgia Nicolson, #5)",,4.06,14351,17076,396,182,658,3713,5867,6656,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8206,6239873,6239873,6422638,30,61626317,9780061626320.0,Anna Godbersen,2009.0,Splendor,"Splendor (Luxe, #4)",en-US,3.84,16276,17569,1486,341,1244,4445,6360,5179,https://images.gr-assets.com/books/1295983771m/6239873.jpg,https://images.gr-assets.com/books/1295983771s/6239873.jpg
8211,207687,207687,1136805,29,60525134,9780060525130.0,Meg Cabot,2007.0,"Big Boned (Heather Wells, #3)","Big Boned (Heather Wells, #3)",eng,3.84,17672,18715,1070,207,1017,5372,7177,4942,https://images.gr-assets.com/books/1496810737m/207687.jpg,https://images.gr-assets.com/books/1496810737s/207687.jpg
8218,236056,236056,639745,43,590590898,9780590590890.0,Louis Sachar,1987.0,There's a Boy in the Girls' Bathroom,There's a Boy in the Girls' Bathroom,eng,3.95,12732,15093,1380,346,933,3488,4763,5563,https://images.gr-assets.com/books/1346870062m/236056.jpg,https://images.gr-assets.com/books/1346870062s/236056.jpg
8219,17233800,17233800,23751121,26,037321099X,9780373210990.0,Katie McGarry,2013.0,Crash Into You,"Crash into You (Pushing the Limits, #3)",eng,4.28,21136,22480,2517,213,639,3073,7314,11241,https://images.gr-assets.com/books/1370532247m/17233800.jpg,https://images.gr-assets.com/books/1370532247s/17233800.jpg
8225,85989,85989,2668285,56,60724560,9780060724570.0,Meg Cabot,2006.0,Princess on the Brink,"Princess on the Brink (The Princess Diaries, #8)",,3.7,17654,19366,567,431,1675,6203,6016,5041,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8228,4071018,4071018,4118164,26,385524927,9780385524930.0,Barbara Delinsky,2009.0,While My Sister Sleeps,While My Sister Sleeps,en-US,3.82,12719,13295,963,203,789,3736,5043,3524,https://images.gr-assets.com/books/1320495122m/4071018.jpg,https://images.gr-assets.com/books/1320495122s/4071018.jpg
8230,12968662,15015218,18044854,41,1451672721,9781451672720.0,Chris Cleave,2012.0,Gold,Gold,eng,3.68,6997,13423,2262,256,1000,4091,5524,2552,https://images.gr-assets.com/books/1340468522m/12968662.jpg,https://images.gr-assets.com/books/1340468522s/12968662.jpg
8268,17838528,17838528,24961929,18,1481404547,9781481404550.0,Morgan Matson,2016.0,The Unexpected Everything,The Unexpected Everything,eng,4.07,18752,20475,4074,234,778,3731,8374,7358,https://images.gr-assets.com/books/1443203227m/17838528.jpg,https://images.gr-assets.com/books/1443203227s/17838528.jpg
8276,16076,16076,23893547,272,743487672,9780743487670.0,"Kate Chopin, Cynthia Brantley Johnson, Alyssa  Harad",1899.0,The Awakening and Selected Short Stories,The Awakening and Selected Stories,eng,3.84,8505,14092,618,486,1096,3210,4735,4565,https://images.gr-assets.com/books/1403398895m/16076.jpg,https://images.gr-assets.com/books/1403398895s/16076.jpg
8279,721003,721003,3348719,18,152024174,9780152024180.0,Roland Smith,2007.0,Peak,Peak (Peak #1),en-US,3.98,13314,14027,2024,297,714,2873,5278,4865,https://images.gr-assets.com/books/1328876929m/721003.jpg,https://images.gr-assets.com/books/1328876929s/721003.jpg
8282,29430788,29430788,49695344,14,1476799202,9781476799210.0,Alice Hoffman,2017.0,,Faithful,eng,4.02,12442,15377,2481,159,533,2807,7173,4705,https://images.gr-assets.com/books/1478771334m/29430788.jpg,https://images.gr-assets.com/books/1478771334s/29430788.jpg
8293,25056528,25056528,44738130,5,,,Whitney G.,2015.0,,"Sincerely, Carter (Sincerely Carter, #1)",,4.1,14881,18964,1995,326,757,3128,7238,7515,https://images.gr-assets.com/books/1427776502m/25056528.jpg,https://images.gr-assets.com/books/1427776502s/25056528.jpg
8298,33906,33906,2420507,19,316014532,9780316014530.0,Sara Zarr,2007.0,Story of a Girl,Story of a Girl,en-US,3.67,14282,15064,1608,391,1430,4626,4886,3731,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8304,18404093,18404093,26037952,14,1250019699,9781250019690.0,Mary Kay Andrews,2014.0,Save the Date,Save the Date,eng,3.87,11080,12612,1158,202,632,3229,5133,3416,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8309,539282,539282,60745,17,452264014,9780452264010.0,August Wilson,1986.0,Fences (The Century Cycle #6),Fences (The Century Cycle #6),eng,3.84,11991,12834,882,269,943,3198,4640,3784,https://images.gr-assets.com/books/1481833774m/539282.jpg,https://images.gr-assets.com/books/1481833774s/539282.jpg
8311,25663717,25663717,45486674,8,1250076927,9781250076920.0,Lynda Cohen Loigman,2016.0,The Two-Family House,The Two-Family House,eng,3.94,9395,13320,1695,136,611,2976,5847,3750,https://images.gr-assets.com/books/1479207044m/25663717.jpg,https://images.gr-assets.com/books/1479207044s/25663717.jpg
8318,6045456,6045456,6221043,64,446402400,9780446402410.0,Tom Rob Smith,2009.0,The Secret Speech,"The Secret Speech (Leo Demidov, #2)",eng,3.78,9880,12967,1238,150,655,3738,5741,2683,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8319,7908638,7908638,10999224,27,307272583,9780307272580.0,Carl Hiaasen,2010.0,Star Island,"Star Island (Skink, #6)",,3.44,11806,14044,1920,418,1645,5304,4755,1922,https://images.gr-assets.com/books/1320464091m/7908638.jpg,https://images.gr-assets.com/books/1320464091s/7908638.jpg
8324,155712,155712,3232591,32,425183238,9780425183240.0,"Benedict Freedman, Nancy Freedman",1947.0,Mrs. Mike,"Mrs. Mike (Mrs. Mike, #1)",eng,4.13,12826,14364,1756,145,508,2600,5183,5928,https://images.gr-assets.com/books/1309212489m/155712.jpg,https://images.gr-assets.com/books/1309212489s/155712.jpg
8326,18090147,18090147,25146823,22,62285505,9780062285510.0,Rene Denfeld,2014.0,The Enchanted,The Enchanted,eng,3.96,11515,13413,2636,314,744,2646,5185,4524,https://images.gr-assets.com/books/1373991244m/18090147.jpg,https://images.gr-assets.com/books/1373991244s/18090147.jpg
8328,17332564,17332564,24037773,31,006221635X,9780062216360.0,Katie Cotugno,2013.0,How to Love,How to Love,eng,3.73,12515,13848,1936,484,1280,3648,4528,3908,https://images.gr-assets.com/books/1366904609m/17332564.jpg,https://images.gr-assets.com/books/1366904609s/17332564.jpg
8330,8720917,8720917,13593837,40,385613504,9780385613510.0,Jenny Downham,2010.0,You Against Me,You Against Me,eng,3.7,15118,16478,1397,538,1455,4543,5752,4190,https://images.gr-assets.com/books/1311064228m/8720917.jpg,https://images.gr-assets.com/books/1311064228s/8720917.jpg
8331,343718,343718,1397270,17,439717000,9780439717010.0,Ann M. Martin,2005.0,A Dog's Life: Autobiography of a Stray,A Dog's Life: The Autobiography of a Stray,eng,4.18,11112,12615,1162,155,528,2156,3782,5994,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8340,41958,41958,41459,78,752865366,9780752865360.0,Maeve Binchy,2004.0,Nights of Rain and Stars,Nights of Rain and Stars,en-GB,3.67,12365,14137,1015,282,1158,4544,5117,3036,https://images.gr-assets.com/books/1355496059m/41958.jpg,https://images.gr-assets.com/books/1355496059s/41958.jpg
8341,9529502,9529502,14415584,25,61944394,9780061944390.0,Lincoln Peirce,2009.0,Big Nate on a Roll,"Big Nate on a Roll (Big Nate Novels, #3)",,4.32,9873,10340,386,203,382,1326,2469,5960,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
